EmployeId,Age,Gender,MaritalStatus,Turnover,Travelling,Vertical,Qualifications,EducationField,EmployeSatisfaction,JobEngagement,JobLevel,JobSatisfaction,Role,DailyBilling,HourBilling,MonthlyBilling,MonthlyRate,Work Experience,OverTime,PercentSalaryHike,Last Rating,RelationshipSatisfaction,Hours,StockOptionLevel,TrainingTimesLastYear,Work&Life,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,DistanceFromHome
611,35,M,Married,No,Sometimes,Research & Development,3,Life Sciences,2,2,2,3,Manufacturing Director,683,95,5407,5930,1,No,22,4,3,80,1,3,3,8,6,7,7,20
2054,24,M,Single,No,Sometimes,Sales,3,Technical Degree,4,3,1,4,Sales Representative,1250,58,2274,8482,1,No,23,4,3,80,0,2,4,0,0,0,0,21
1208,19,F,Single,No,Sometimes,Research & Development,3,Other,2,3,1,3,Research Scientist,691,71,2719,13180,1,No,19,3,2,80,0,2,3,5,3,1,1,3
502,41,M,Single,No,Sometimes,Sales,4,Life Sciences,4,2,2,3,Sales Executive,107,79,4887,18020,0,No,12,3,2,80,0,2,3,9,7,0,7,1
191,28,M,Single,Yes,Sometimes,Sales,3,Technical Degree,4,3,1,1,Sales Representative,466,58,2299,17420,1,No,16,3,1,80,0,2,4,8,4,1,0,7
1825,36,F,Married,No,Sometimes,Research & Development,4,Medical,3,2,3,4,Healthcare Representative,111,96,1129,22792,6,Yes,19,3,2,80,1,3,3,5,4,0,3,3
1709,40,M,Divorced,No,Mostly,Research & Development,3,Medical,2,1,2,4,Manufacturing Director,408,88,4323,10967,4,No,12,3,2,80,2,2,3,7,7,1,1,11
885,34,F,Divorced,Yes,Sometimes,Research & Development,4,Life Sciences,4,3,2,3,Healthcare Representative,348,62,5278,12977,4,Yes,14,3,2,80,3,1,2,9,7,0,7,1
1529,22,M,Divorced,No,Sometimes,Research & Development,3,Medical,3,3,1,3,Research Scientist,414,33,4407,6924,1,No,25,4,3,80,2,2,3,1,0,0,0,1
498,44,F,Married,No,Sometimes,Sales,4,Life Sciences,3,4,4,3,Manager,1469,95,19235,15592,4,No,12,3,4,80,2,3,3,7,7,3,7,1
1750,29,M,Married,No,Sometimes,Human Resources,1,Life Sciences,4,3,1,4,Human Resources,797,69,3361,12655,1,No,18,3,1,80,1,2,3,3,2,2,2,2
1875,25,M,Married,No,Mostly,Research & Development,1,Life Sciences,1,2,3,3,Human Resources,286,86,1682,26069,1,Yes,12,3,3,80,0,2,4,9,7,1,7,20
1866,50,F,Married,No,Mostly,Sales,3,Technical Degree,1,4,3,4,Human Resources,922,87,17475,2125,1,Yes,19,3,1,80,1,4,2,20,8,9,9,21
549,18,F,Single,Yes,Mostly,Sales,4,Marketing,2,3,2,1,Sales Executive,1251,48,4964,18798,1,No,13,3,1,80,0,2,3,16,8,3,7,10
1468,22,M,Married,No,Sometimes,Research & Development,2,Medical,2,3,1,3,Laboratory Technician,1492,36,3047,2125,1,No,17,3,4,80,1,2,2,8,7,0,5,7
1876,41,F,Single,No,Sometimes,Sales,4,Life Sciences,1,3,3,4,Sales Executive,337,79,18662,22880,0,Yes,12,3,3,80,0,4,3,8,7,7,7,2
956,36,F,Married,No,Sometimes,Sales,4,Marketing,3,2,2,4,Sales Executive,867,39,5229,24552,8,No,17,3,3,80,1,4,1,10,7,5,7,26
1333,31,M,Married,No,Sometimes,Research & Development,5,Life Sciences,3,3,1,1,Research Scientist,1406,34,1118,14676,7,No,11,3,2,80,1,4,4,1,0,0,0,13
1503,58,F,Single,No,Sometimes,Sales,3,Medical,4,2,2,4,Sales Executive,115,42,5205,11784,0,No,11,3,2,80,0,2,2,9,2,2,2,13
350,27,M,Divorced,No,Sometimes,Research & Development,3,Other,3,2,2,4,Human Resources,553,41,4787,9533,1,No,11,3,1,80,2,3,3,7,7,0,7,1
1900,26,F,Married,No,Mostly,Research & Development,3,Life Sciences,4,1,1,2,Research Scientist,147,69,2774,26894,1,Yes,19,3,2,80,1,4,3,1,4,0,0,2
1630,18,F,Married,No,Sometimes,Sales,2,Technical Degree,3,3,1,2,Sales Executive,463,66,4749,8312,2,No,17,3,2,80,1,3,2,7,0,0,7,2
215,20,F,Single,No,Sometimes,Research & Development,3,Medical,1,4,1,4,Research Scientist,862,50,2426,15888,1,No,16,3,4,80,0,0,2,4,2,2,2,3
1619,28,F,Married,No,Sometimes,Research & Development,4,Life Sciences,3,3,2,2,Healthcare Representative,179,49,2431,3651,1,No,11,3,1,80,0,3,3,10,7,0,17,22
1055,38,M,Single,No,Sometimes,Research & Development,3,Other,3,3,3,4,Manufacturing Director,269,70,10565,17188,6,No,16,3,4,80,0,3,1,7,0,2,0,1
1319,22,M,Divorced,No,Sometimes,Research & Development,3,Technical Degree,3,3,1,3,Laboratory Technician,370,44,2571,3490,1,No,16,3,4,80,1,3,4,5,3,1,2,19
8,29,M,Single,No,Sometimes,Sales,3,Life Sciences,3,2,1,2,Sales Representative,1068,70,2760,9585,2,No,21,4,4,80,0,2,1,3,1,0,2,2
1538,42,M,Married,No,Sometimes,Sales,3,Marketing,4,2,3,2,Sales Executive,449,58,16929,24053,1,Yes,15,3,4,80,2,2,3,30,6,5,6,15
805,50,M,Single,Yes,Sometimes,Research & Development,3,Medical,3,3,5,4,Research Director,996,37,19420,15310,3,No,12,3,4,80,0,2,3,23,5,1,12,1
1441,31,M,Married,No,Sometimes,Research & Development,3,Life Sciences,4,2,2,1,Healthcare Representative,587,59,5378,21938,1,No,13,3,3,80,1,2,4,20,1,1,7,10
327,49,M,Married,No,Sometimes,Research & Development,3,Medical,2,3,4,1,Manager,1264,63,16860,13257,9,Yes,14,3,2,80,0,3,3,10,9,5,7,13
1397,20,M,Single,Yes,No,Research & Development,3,Medical,2,2,1,4,Laboratory Technician,568,80,2547,9452,1,Yes,20,4,4,80,0,2,4,1,0,0,0,28
1784,50,M,Single,Yes,Sometimes,Sales,2,Medical,3,3,3,2,Sales Executive,1490,74,11666,2243,3,Yes,19,3,4,80,0,3,3,1,0,0,0,8
23,34,F,Married,No,No,Research & Development,2,Life Sciences,3,2,1,3,Research Scientist,1389,45,2814,4563,1,No,18,3,4,80,0,2,3,1,8,1,0,1
244,25,M,Single,No,No,Research & Development,2,Life Sciences,2,2,1,2,Laboratory Technician,1473,49,2820,4316,0,No,13,3,3,80,0,0,3,5,3,0,2,9
95,53,M,Divorced,No,Mostly,Sales,2,Medical,3,2,4,2,Manager,143,67,10430,17472,2,No,13,3,3,80,1,3,1,5,4,0,3,6
381,58,M,Married,Yes,Sometimes,Research & Development,3,Life Sciences,4,3,1,3,Research Scientist,530,72,4064,15400,3,No,21,4,2,80,1,2,2,3,0,1,3,9
233,50,F,Divorced,No,Sometimes,Research & Development,4,Life Sciences,4,3,4,3,Manufacturing Director,200,58,10096,23969,5,No,15,3,3,80,3,4,3,23,14,10,10,5
143,40,M,Single,No,Sometimes,Research & Development,3,Medical,4,3,3,4,Healthcare Representative,240,69,10154,7505,7,Yes,11,3,1,80,0,2,3,13,6,4,12,2
1749,51,M,Single,No,Mostly,Sales,5,Medical,1,3,4,1,Manager,1348,46,13266,7532,1,No,11,3,4,80,0,3,4,21,17,14,8,10
1283,52,M,Married,No,Sometimes,Human Resources,1,Human Resources,3,4,2,4,Sales Executive,1153,40,3499,2243,1,No,16,3,4,80,0,3,4,8,4,3,3,21
1524,42,M,Single,No,Sometimes,Sales,1,Life Sciences,2,3,5,4,Manager,474,50,19699,26897,3,No,11,3,2,80,0,3,4,6,8,2,4,13
1209,28,M,Married,No,Sometimes,Research & Development,3,Life Sciences,1,2,1,2,Laboratory Technician,750,70,2436,25923,1,No,22,4,2,80,1,2,3,3,2,0,2,9
1955,27,M,Married,No,No,Sales,1,Marketing,4,1,2,2,Sales Executive,1463,38,1125,8139,1,No,14,3,4,80,3,2,3,7,7,1,7,24
1994,26,M,Divorced,No,Sometimes,Human Resources,2,Life Sciences,4,3,2,3,Sales Executive,567,98,5787,8151,0,No,23,4,1,80,2,5,3,5,4,1,4,20
1035,58,M,Divorced,No,Sometimes,Research & Development,2,Medical,4,2,3,2,Manufacturing Director,1386,82,10029,11675,2,No,12,3,1,80,1,3,2,7,3,1,1,5
639,41,M,Divorced,No,Sometimes,Research & Development,3,Medical,1,4,3,1,Manager,613,55,19847,25593,5,Yes,11,3,3,80,3,3,2,5,3,1,2,5
1210,40,M,Married,Yes,Sometimes,Sales,2,Technical Degree,3,2,1,3,Sales Representative,1495,59,2499,2125,3,No,14,3,4,80,0,2,3,1,0,0,0,27
232,35,M,Married,No,Sometimes,Research & Development,3,Technical Degree,3,3,2,1,Laboratory Technician,480,37,6092,4471,1,No,12,3,3,80,0,2,2,3,2,4,2,2
772,36,M,Divorced,No,Mostly,Sales,4,Life Sciences,2,3,2,1,Sales Executive,1373,32,6290,23569,2,No,11,3,4,80,1,3,3,7,7,7,7,8
860,47,M,Single,No,Sometimes,Research & Development,3,Life Sciences,3,3,2,4,Manufacturing Director,1336,45,4411,26239,6,No,13,3,3,80,0,2,3,3,2,0,2,1
1496,43,M,Married,No,Sometimes,Research & Development,2,Life Sciences,4,3,1,2,Laboratory Technician,555,89,2852,6804,1,Yes,11,3,4,80,1,4,3,5,3,1,2,6
1991,30,M,Divorced,No,Sometimes,Research & Development,4,Life Sciences,2,3,1,4,Laboratory Technician,1282,50,3814,7947,1,No,18,3,4,80,1,5,2,5,3,0,3,1
267,26,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,2,2,4,Laboratory Technician,582,93,3471,12554,1,No,11,3,2,80,2,6,3,10,0,0,10,5
1201,33,M,Single,No,Sometimes,Sales,3,Life Sciences,1,3,2,4,Sales Executive,1255,86,4621,17534,1,No,13,3,3,80,1,3,3,10,7,1,7,2
1480,56,M,Single,No,Mostly,Sales,3,Technical Degree,2,3,3,3,Sales Executive,1315,36,19319,21739,8,Yes,16,3,2,80,0,2,3,10,0,0,8,19
1151,24,M,Married,No,Sometimes,Research & Development,1,Life Sciences,4,2,2,2,Healthcare Representative,1456,96,7628,3318,1,Yes,19,3,2,80,1,3,3,9,8,4,0,2
1611,26,M,Married,No,Sometimes,Research & Development,3,Technical Degree,4,4,1,4,Laboratory Technician,294,55,2523,6077,1,No,12,3,1,80,1,2,2,1,0,0,1,10
465,41,F,Single,No,Sometimes,Research & Development,1,Life Sciences,4,3,2,2,Manufacturing Director,1489,43,5084,7611,9,No,20,4,4,80,0,3,3,2,2,1,2,2
1786,32,F,Single,No,Sometimes,Research & Development,3,Life Sciences,2,3,1,4,Laboratory Technician,958,73,8228,13428,1,No,12,3,2,80,0,4,3,9,1,2,0,1
37,58,M,Divorced,No,Sometimes,Research & Development,3,Medical,2,3,5,4,Research Director,167,90,19417,9508,1,Yes,13,3,2,80,1,2,3,33,8,0,7,22
1559,34,F,Married,No,No,Sales,1,Marketing,3,3,3,3,Sales Executive,203,55,10472,14197,1,No,12,3,1,80,1,2,1,20,10,15,10,7
1321,30,F,Single,No,No,Research & Development,1,Medical,2,2,3,4,Healthcare Representative,111,39,10732,6159,8,No,12,3,3,80,0,2,3,13,12,3,9,5
52,39,M,Single,Yes,Mostly,Research & Development,4,Life Sciences,3,2,1,3,Research Scientist,502,33,2724,22913,6,No,16,3,2,80,0,2,3,4,2,2,2,13
79,28,M,Single,No,No,Research & Development,4,Medical,4,3,1,3,Laboratory Technician,351,65,2488,11226,1,No,22,4,2,80,0,2,3,1,0,1,0,2
1868,37,F,Divorced,No,Sometimes,Research & Development,4,Medical,3,3,2,2,Laboratory Technician,1287,86,4959,6242,1,No,15,3,2,80,2,2,3,13,12,12,12,21
289,29,M,Married,No,Sometimes,Sales,1,Life Sciences,2,2,3,4,Sales Executive,1335,39,8957,10553,3,No,13,3,1,80,1,3,1,3,7,0,2,9
608,41,F,Divorced,Yes,Sometimes,Human Resources,4,Marketing,3,3,1,3,Research Scientist,634,67,2344,4560,3,Yes,18,3,1,80,1,2,3,2,2,2,1,19
1566,22,F,Single,Yes,Sometimes,Research & Development,3,Medical,1,2,1,4,Research Scientist,1093,76,2438,24331,0,No,16,3,4,80,0,6,3,0,0,1,0,19
563,50,M,Married,No,Sometimes,Sales,4,Marketing,4,3,2,3,Sales Executive,514,78,6637,23254,4,No,12,3,4,80,1,2,3,2,2,0,2,2
302,29,F,Married,No,Sometimes,Sales,3,Marketing,1,3,2,2,Sales Executive,156,100,5262,14152,7,No,15,3,2,80,1,1,3,5,2,0,3,20
1353,55,M,Single,No,Sometimes,Human Resources,3,Technical Degree,2,4,3,1,Manager,111,56,19181,3518,2,No,23,4,2,80,0,3,3,2,2,2,4,24
1821,27,F,Married,No,Sometimes,Research & Development,1,Life Sciences,3,3,1,1,Research Scientist,1269,31,2846,18567,5,No,11,3,2,80,1,3,3,3,2,1,2,6
1247,39,F,Divorced,No,Mostly,Sales,2,Marketing,4,2,2,4,Sales Executive,1135,88,5786,2380,1,Yes,13,3,4,80,3,3,3,15,17,3,5,2
1209,28,M,Married,No,Mostly,Research & Development,5,Other,3,3,1,1,Research Scientist,425,36,4891,6927,1,No,15,3,4,80,3,2,3,3,3,1,2,5
1650,35,F,Married,No,No,Sales,4,Marketing,4,2,2,4,Sales Executive,418,71,5404,8520,8,No,11,3,1,80,1,2,1,2,2,0,2,5
637,42,M,Married,No,Sometimes,Sales,2,Life Sciences,3,2,2,1,Sales Executive,364,74,6856,23056,5,No,12,3,4,80,0,3,4,1,0,0,0,29
689,30,M,Married,No,Sometimes,Research & Development,2,Life Sciences,3,3,1,4,Laboratory Technician,1490,85,2516,17410,2,No,13,3,3,80,2,2,2,5,0,0,3,2
440,48,F,Married,No,Mostly,Sales,3,Other,3,3,2,1,Sales Executive,685,50,6175,22333,4,No,15,3,3,80,1,1,3,7,5,7,7,29
448,34,F,Divorced,No,Sometimes,Research & Development,2,Other,1,4,1,4,Laboratory Technician,1441,75,2975,5095,6,No,14,3,4,80,1,3,3,1,0,0,0,4
752,25,M,Single,No,Sometimes,Sales,3,Life Sciences,1,2,1,3,Sales Representative,485,51,2093,7332,1,No,24,4,2,80,0,3,4,1,0,0,0,2
724,38,F,Married,No,Sometimes,Sales,4,Life Sciences,2,3,5,4,Manager,989,34,17854,25336,4,Yes,15,3,4,80,3,4,4,10,9,5,7,6
800,44,M,Married,No,No,Research & Development,4,Life Sciences,4,4,2,1,Research Scientist,111,83,5297,17003,1,Yes,11,3,4,80,1,3,3,7,5,1,0,8
1411,36,M,Single,Yes,Mostly,Research & Development,3,Other,4,2,3,4,Healthcare Representative,129,86,9529,12819,1,No,20,4,2,80,0,2,1,10,7,4,7,16
1754,27,M,Married,No,Sometimes,Sales,3,Medical,1,2,1,3,Sales Representative,256,69,2577,7924,0,Yes,11,3,3,80,0,2,2,3,2,2,2,26
1478,26,M,Married,No,Mostly,Sales,1,Technical Degree,2,2,1,3,Sales Representative,475,60,3968,4392,1,No,21,4,3,80,1,2,4,5,4,0,3,2
796,41,M,Married,No,Sometimes,Sales,3,Technical Degree,3,3,3,4,Sales Executive,107,60,13133,12144,4,No,12,3,4,80,1,5,2,6,2,1,1,16
265,40,M,Single,No,Mostly,Research & Development,4,Other,3,3,2,1,Healthcare Representative,111,43,3340,6402,3,No,19,3,4,80,0,4,3,6,3,4,3,10
1458,28,M,Single,No,Sometimes,Sales,3,Life Sciences,1,3,2,3,Sales Executive,245,40,6335,4356,1,No,14,3,4,80,0,6,2,4,3,4,4,24
1615,31,M,Married,No,Sometimes,Research & Development,2,Medical,4,3,5,1,Research Director,107,86,10248,10522,2,No,15,3,3,80,0,1,3,15,11,4,13,2
812,23,M,Married,No,Mostly,Research & Development,2,Medical,3,3,1,2,Research Scientist,796,37,2234,3374,1,No,11,3,4,80,1,3,3,1,0,0,0,5
580,36,F,Single,No,No,Research & Development,3,Medical,4,3,2,3,Manufacturing Director,1432,53,8258,23471,0,No,25,4,3,80,0,3,4,10,7,0,7,1
1416,38,F,Married,No,Sometimes,Sales,2,Life Sciences,4,3,3,2,Sales Executive,1439,69,9432,9616,1,No,18,3,1,80,1,2,1,8,7,0,1,4
1835,53,M,Married,No,Sometimes,Sales,4,Medical,3,1,2,4,Sales Executive,299,48,4850,21428,4,No,14,3,2,80,2,2,3,5,3,1,4,19
1587,43,F,Married,No,Sometimes,Human Resources,3,Medical,4,3,3,2,Manager,649,87,18438,21880,3,No,15,3,3,80,0,2,3,8,7,0,7,13
515,30,M,Married,No,Mostly,Research & Development,3,Life Sciences,3,4,1,1,Laboratory Technician,755,97,3660,12004,8,No,14,3,2,80,1,3,2,5,4,0,3,1
515,42,F,Divorced,No,No,Research & Development,4,Technical Degree,4,3,5,3,Manager,1032,85,18708,4051,4,No,13,3,4,80,1,2,3,2,1,2,2,21
1873,23,F,Single,No,Sometimes,Research & Development,2,Other,2,3,1,3,Laboratory Technician,516,31,4960,18420,1,No,13,3,3,80,0,2,4,4,5,5,4,18
1821,54,F,Married,No,Sometimes,Sales,2,Technical Degree,1,2,2,3,Sales Executive,1350,53,6566,24678,1,Yes,12,3,3,80,1,2,3,13,8,3,8,10
389,29,F,Divorced,No,Mostly,Research & Development,2,Life Sciences,3,3,2,3,Research Scientist,1146,31,4888,6552,1,No,12,3,4,80,1,4,3,7,3,1,7,21
1372,47,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,4,3,3,1,Research Director,1426,75,15000,23054,3,No,15,3,1,80,2,2,3,12,12,14,11,7
1550,33,M,Single,Yes,Sometimes,Research & Development,2,Other,4,3,1,1,Laboratory Technician,387,83,1102,20949,1,No,13,3,3,80,0,4,3,3,2,2,2,26
1990,55,M,Single,No,Sometimes,Research & Development,4,Life Sciences,1,3,3,4,Manufacturing Director,1369,99,8496,25079,3,No,12,3,4,80,0,2,2,4,7,3,4,2
1740,33,M,Married,No,Sometimes,Sales,1,Marketing,1,3,3,4,Sales Executive,1138,32,8338,22491,1,No,12,3,1,80,1,4,3,15,4,1,6,2
1096,31,M,Divorced,No,Mostly,Research & Development,3,Medical,3,3,3,4,Manufacturing Director,1470,53,13872,9368,4,No,13,3,2,80,1,2,4,5,7,0,2,9
185,48,F,Divorced,No,Sometimes,Sales,3,Marketing,4,3,2,2,Sales Executive,549,72,4047,3148,7,No,12,3,3,80,1,2,3,0,10,0,0,27
8,26,M,Divorced,No,Sometimes,Sales,3,Life Sciences,2,2,1,1,Sales Representative,1356,55,2277,18252,7,No,19,3,3,80,1,3,3,4,1,0,0,1
743,25,M,Single,No,Mostly,Research & Development,2,Medical,1,2,1,4,Laboratory Technician,1266,35,4467,19739,1,No,23,4,4,80,0,2,3,2,2,2,2,24
1269,53,F,Married,No,Sometimes,Sales,1,Marketing,1,2,5,3,Sales Executive,160,32,10879,9509,0,No,11,3,1,80,0,2,3,15,4,7,7,16
1592,24,M,Single,No,Sometimes,Research & Development,1,Life Sciences,1,2,1,4,Laboratory Technician,403,90,3879,11149,1,No,12,3,4,80,0,0,2,3,2,2,2,2
1226,44,M,Married,No,Sometimes,Sales,4,Marketing,4,3,2,3,Sales Executive,1305,55,4033,4998,5,No,18,3,1,80,0,3,3,0,0,0,0,3
211,54,F,Single,No,Mostly,Research & Development,4,Life Sciences,2,2,4,4,Healthcare Representative,543,52,13898,8795,1,No,13,3,3,80,0,2,2,10,7,4,9,1
1131,45,F,Single,No,Sometimes,Research & Development,2,Life Sciences,3,3,4,1,Research Director,209,47,13922,13175,2,No,16,3,3,80,0,3,3,5,4,4,2,2
1033,36,M,Single,No,Sometimes,Sales,1,Medical,2,3,3,3,Sales Executive,571,35,17992,26862,1,No,15,3,4,80,0,3,2,18,7,1,9,8
1232,42,M,Married,No,Sometimes,Research & Development,4,Life Sciences,3,3,5,2,Manager,1483,95,19270,14731,3,Yes,14,3,4,80,1,2,3,11,8,11,8,1
1107,38,F,Divorced,No,Sometimes,Sales,2,Life Sciences,2,2,2,3,Sales Executive,1291,85,6300,18331,2,Yes,12,3,2,80,1,3,4,1,0,0,0,8
817,41,M,Single,No,Sometimes,Research & Development,2,Life Sciences,3,4,2,4,Healthcare Representative,1352,50,5236,10251,1,No,12,3,3,80,0,3,2,9,7,3,7,7
1043,48,M,Single,No,Sometimes,Research & Development,4,Medical,1,2,2,4,Healthcare Representative,461,84,4099,16810,1,No,11,3,4,80,0,4,3,10,6,2,8,5
670,29,M,Married,No,Sometimes,Research & Development,3,Human Resources,3,3,2,1,Manufacturing Director,495,58,1233,17340,1,Yes,13,3,3,80,1,2,2,10,7,0,8,3
1775,54,M,Single,Yes,Sometimes,Human Resources,3,Life Sciences,1,3,1,3,Research Scientist,710,62,2288,2125,9,No,11,3,4,80,0,0,4,1,8,0,0,22
861,21,F,Single,No,Sometimes,Research & Development,1,Technical Degree,4,3,1,3,Research Scientist,531,77,2398,5335,3,Yes,17,3,3,80,0,3,2,2,2,0,1,8
487,27,M,Single,No,Sometimes,Research & Development,3,Life Sciences,3,3,1,4,Research Scientist,1157,70,3205,4850,1,No,13,3,4,80,0,1,2,9,7,0,0,15
742,26,M,Married,Yes,Mostly,Research & Development,4,Life Sciences,3,3,2,4,Human Resources,483,59,4770,13478,1,No,20,4,3,80,0,6,3,4,3,2,0,2
671,45,F,Married,No,Sometimes,Research & Development,4,Medical,2,3,3,3,Research Director,426,85,10456,25344,9,No,11,3,3,80,1,6,4,18,15,11,15,11
819,28,M,Single,No,Sometimes,Sales,1,Medical,3,3,1,2,Sales Representative,419,92,3409,11881,0,No,12,3,3,80,0,6,4,3,2,0,1,1
1256,40,M,Married,No,Sometimes,Sales,3,Marketing,2,2,2,2,Sales Executive,1377,54,5508,2740,2,Yes,15,3,4,80,0,4,3,6,0,0,0,23
1038,23,F,Single,Yes,Sometimes,Sales,3,Medical,1,3,1,3,Sales Representative,1353,54,1325,18153,1,Yes,13,3,3,80,0,2,3,1,0,0,2,12
1147,45,M,Married,No,No,Research & Development,2,Medical,4,3,2,3,Laboratory Technician,751,44,2407,6138,8,No,12,3,2,80,1,2,3,3,2,2,2,7
169,30,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,4,2,4,Research Scientist,1189,68,3980,6637,1,No,21,4,4,80,2,2,3,10,7,0,8,9
1334,31,M,Married,No,Sometimes,Sales,3,Medical,3,3,2,3,Sales Executive,785,93,4338,11651,1,No,11,3,1,80,0,3,4,9,0,0,0,6
1653,30,F,Divorced,No,Sometimes,Sales,4,Life Sciences,3,3,2,3,Sales Executive,394,51,5596,21864,4,No,11,3,4,80,1,2,3,2,2,3,2,16
160,28,M,Divorced,No,Sometimes,Sales,3,Medical,4,3,2,1,Sales Executive,1342,32,5946,26897,8,No,14,3,2,80,1,5,3,3,2,0,2,1
1417,41,F,Married,No,No,Research & Development,2,Technical Degree,4,4,1,3,Research Scientist,880,90,3107,10074,2,No,12,3,2,80,0,3,2,0,0,0,0,3
1873,27,M,Married,Yes,Sometimes,Research & Development,1,Medical,4,2,1,4,Laboratory Technician,828,66,3934,26897,0,No,17,3,1,80,1,2,4,4,3,1,4,2
1805,46,M,Married,No,Mostly,Sales,4,Marketing,3,3,2,2,Sales Executive,1018,81,5494,13494,4,No,20,4,1,80,0,2,3,4,2,0,2,26
110,24,F,Single,No,Mostly,Research & Development,3,Life Sciences,4,3,1,4,Laboratory Technician,457,95,2883,14153,1,No,18,3,3,80,0,4,3,4,2,1,2,1
250,24,M,Married,Yes,Sometimes,Research & Development,3,Life Sciences,1,2,1,3,Research Scientist,677,70,2738,8927,1,No,14,3,1,80,0,6,4,1,0,0,0,3
826,40,F,Married,No,Sometimes,Research & Development,4,Medical,3,4,2,3,Research Director,547,72,6367,22467,3,No,23,4,1,80,3,5,3,4,4,1,2,2
839,53,F,Single,No,Sometimes,Research & Development,1,Life Sciences,1,2,1,3,Research Scientist,580,88,3604,26894,7,No,20,4,4,80,0,5,4,5,2,0,4,3
1560,37,M,Married,No,Sometimes,Sales,1,Marketing,2,4,2,2,Sales Executive,1212,84,6218,19739,6,No,12,3,2,80,1,2,3,5,4,1,4,27
1776,54,F,Divorced,No,Mostly,Sales,2,Life Sciences,4,3,3,1,Sales Executive,210,47,16235,3806,2,Yes,11,3,3,80,1,3,3,13,2,12,15,8
1935,29,F,Single,Yes,Sometimes,Sales,1,Marketing,1,3,1,4,Sales Representative,578,91,2973,15412,1,No,16,3,4,80,0,3,3,10,7,9,0,4
517,25,M,Divorced,No,Sometimes,Research & Development,2,Life Sciences,1,3,1,3,Research Scientist,170,89,4800,16375,0,No,12,3,4,80,1,2,2,4,2,1,2,7
1016,54,M,Married,No,Mostly,Research & Development,3,Medical,4,4,1,3,Research Scientist,182,94,2889,2320,1,No,16,3,4,80,2,3,3,5,4,0,1,22
240,29,F,Married,No,Sometimes,Research & Development,1,Life Sciences,3,3,1,4,Research Scientist,893,81,3561,22389,1,No,14,3,1,80,1,3,3,1,0,4,0,3
947,34,F,Married,No,No,Research & Development,4,Medical,3,2,2,1,Healthcare Representative,127,57,4233,10035,1,No,14,3,2,80,1,3,4,4,2,6,3,1
1231,29,M,Married,Yes,Mostly,Sales,2,Life Sciences,1,2,1,3,Sales Representative,386,42,2830,14710,1,No,11,3,3,80,1,3,3,1,0,0,0,6
904,37,F,Single,No,Mostly,Research & Development,3,Technical Degree,2,2,2,2,Laboratory Technician,1293,68,1230,16131,1,Yes,19,3,1,80,0,3,3,1,0,0,0,10
1410,26,M,Married,No,Sometimes,Research & Development,4,Medical,1,2,1,4,Laboratory Technician,1197,90,2864,16654,1,No,12,3,4,80,1,2,2,2,2,2,2,2
128,34,M,Divorced,No,Sometimes,Sales,3,Medical,2,3,2,4,Sales Executive,992,98,6540,14063,6,No,11,3,1,80,2,5,3,4,4,1,3,1
885,28,M,Single,No,Sometimes,Research & Development,3,Life Sciences,3,2,1,4,Research Scientist,1131,54,2217,3259,1,Yes,13,3,1,80,0,3,2,3,2,1,2,3
911,51,M,Married,Yes,Mostly,Sales,3,Marketing,3,3,3,1,Manager,409,65,19783,25924,9,Yes,12,3,4,80,1,3,2,11,7,5,7,7
1881,36,M,Single,No,Mostly,Research & Development,2,Medical,4,3,2,1,Manufacturing Director,637,87,4458,23091,8,No,13,3,1,80,0,4,2,10,7,0,0,4
1225,39,M,Married,No,Sometimes,Human Resources,4,Medical,3,2,3,4,Human Resources,155,47,9991,25917,1,No,19,3,1,80,2,2,3,7,7,1,7,26
1621,30,M,Single,No,Sometimes,Research & Development,2,Medical,2,1,2,2,Manufacturing Director,1019,38,6037,12653,3,No,14,3,4,80,0,2,1,5,2,3,3,18
1442,46,M,Single,No,Sometimes,Research & Development,3,Life Sciences,1,4,1,2,Laboratory Technician,233,87,3086,9132,9,No,15,3,2,80,0,0,3,4,4,1,4,3
1425,40,M,Single,No,Sometimes,Research & Development,4,Technical Degree,4,2,3,4,Manufacturing Director,107,45,5446,7729,7,Yes,13,3,4,80,0,6,2,16,17,15,17,2
1055,34,M,Married,No,Sometimes,Research & Development,4,Technical Degree,3,3,1,2,Research Scientist,739,77,2073,11086,1,No,14,3,3,80,1,3,2,6,3,0,2,4
2055,40,F,Divorced,No,Sometimes,Sales,3,Medical,2,2,2,1,Sales Executive,1306,39,5178,4579,8,No,14,3,2,80,1,1,3,3,2,1,2,21
439,37,M,Single,No,Sometimes,Research & Development,3,Technical Degree,3,3,1,2,Laboratory Technician,609,33,2082,9268,1,No,14,3,2,80,0,3,2,6,2,1,6,24
1817,37,M,Married,Yes,Mostly,Sales,3,Life Sciences,1,2,3,1,Sales Executive,994,36,4781,8808,1,Yes,11,3,3,80,1,3,2,10,8,7,7,4
1747,57,M,Single,Yes,No,Sales,3,Life Sciences,4,2,4,4,Sales Executive,124,75,13292,6703,4,Yes,11,3,3,80,0,2,3,6,2,4,0,16
