employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
3393860506,Software,Software Development,,,,,Director,Male,Heterosexual,Caucasian,24,Bachelor's degree,On-site,San Francisco,Single,Full Time,131341,2019-03-17,,46,,,1
4840373775,Operations,Project Management,1213668991,2916584021,3449673055,,Individual Contributor,Female,Heterosexual,Asian,34,Bachelor's degree,Remote,San Jose,Married,Full Time,82306,2014-03-06,,108,,,1
8819929975,Operations,Supply Chain,4530416323,6637841230,8202224131,,Individual Contributor,Female,Heterosexual,Caucasian,39,Master's degree,Remote,Seattle,Single,Full Time,72374,2020-04-11,,33,,,1
758037126,Software,Software Development,799087084,5490182095,1696261601,,Individual Contributor,Male,Heterosexual,Caucasian,22,Bachelor's degree,On-site,Los Angeles,Married,Full Time,85149,2020-09-24,,28,,,1
1108992468,Software,Technical Support,4751688072,1820372722,2820765709,,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Austin,Single,Full Time,92923,2019-12-06,,38,,,1
7048508328,HR,Recruiting,5542650049,6291425076,7040762887,,Individual Contributor,Female,Heterosexual,Caucasian,63,Bachelor's degree,Remote,Dallas,Married,Full Time,68361,2016-03-16,,83,,,1
9951577010,R&D,Product Design,2722098794,4188423400,,,Team Lead,Male,Heterosexual,Other,25,Bachelor's degree,Remote,San Diego,Married,Full Time,86736,2017-04-10,,70,,,1
4332784516,Sales,Account Management,501824171,8859939348,,,Team Lead,Male,Heterosexual,Caucasian,37,Master's degree,Remote,San Diego,Single,Full Time,93289,2015-07-05,,91,,,1
5508849371,Product Development,Product Management,2577085906,4889992447,1972314523,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,San Diego,Single,Full Time,96020,2013-08-29,,114,,,1
8194209016,Software,Software Development,200080042,5539617772,,,Team Lead,Female,Heterosexual,Asian,34,Master's degree,Remote,New York,Married,Full Time,105024,2021-07-04,,18,,,1
6708060979,HR,Benefits,5542650049,5079765737,7995036334,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,On-site,Los Angeles,Married,Full Time,68975,2021-01-23,,24,,,1
2228095861,Sales,Account Management,3631165461,9761636372,,,Team Lead,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Indianapolis,Single,Full Time,82276,2019-09-04,,41,,,1
7353873574,Administration,Executive Assistants,5185742666,2237127542,4191660438,,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Chicago,Single,Full Time,68355,2014-04-14,,106,,,1
542216641,Operations,Supply Chain,7870498128,3449673055,,,Team Lead,Male,Heterosexual,Caucasian,56,Bachelor's degree,Remote,San Antonio,Married,Full Time,77326,2015-04-23,,94,,,1
1546553033,Marketing,Marketing Research,1947588662,644186130,4859371272,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,San Jose,Single,Full Time,89758,2017-06-05,,68,,,1
6538203366,Marketing,Marketing Research,4375331608,6919233373,1912934899,,Individual Contributor,Female,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Washington DC,Married,Full Time,91826,2015-09-10,,89,,,1
1153083503,Finance,Accounting,2733257118,89159508,3578501127,,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Philadelphia,Married,Full Time,74311,2019-04-26,2021-01-30,22,Voluntary,More flexible benefits,0
9169080699,Software,Software Development,9090189825,391810331,2820765709,,Individual Contributor,Female,Heterosexual,Caucasian,23,Master's degree,Remote,Charlotte,Single,Full Time,96449,2012-12-16,,122,,,1
2574960158,Customer Service,Account Management,4919322146,9296968762,8780882161,,Individual Contributor,Female,Heterosexual,Caucasian,34,Master's degree,On-site,Los Angeles,Single,Full Time,62329,2020-05-22,,32,,,1
906648959,Sales,Sales Operations,3433312920,,,,Manager,Male,Heterosexual,Caucasian,33,Associate's degree,Remote,Jacksonville,Single,Full Time,108689,2020-03-22,,34,,,1
8803237808,Operations,Project Management,5903881639,1389275592,7697149104,,Individual Contributor,Male,Heterosexual,African American,27,Bachelor's degree,Remote,Washington DC,Single,Full Time,72464,2021-10-20,,15,,,1
1608026700,Customer Service,Account Management,6130543917,8743432298,8519877319,,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Charlotte,Married,Full Time,56976,2018-07-11,2020-05-06,22,Voluntary,Better salary,0
8315540066,Sales,Account Management,6459518243,4596293415,4357170705,,Individual Contributor,Male,Heterosexual,Asian,31,Bachelor's degree,Remote,Columbus,Single,Full Time,67104,2014-04-17,,106,,,1
6176954340,Marketing,Public Relations,2200877946,9370214837,3903624224,,Individual Contributor,Male,Heterosexual,Native American,25,Bachelor's degree,Remote,Dallas,Single,Full Time,73972,2021-03-16,,22,,,1
595150290,Finance,Financial Planning,8205401413,6849414491,4168425408,,Individual Contributor,Male,Heterosexual,African American,54,Bachelor's degree,Remote,Philadelphia,Married,Full Time,68023,2019-06-29,,43,,,1
7354064358,Software,QA,9571982769,5967018752,2865338159,,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,San Diego,Married,Full Time,94891,2021-04-08,2021-09-02,5,Involuntary,Termination for cause,0
9296968762,Customer Service,Account Management,3287697715,,,,Manager,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Charlotte,Married,Full Time,73100,2012-12-19,,122,,,1
6165803760,Administration,Facilities,3648999548,2302010089,4191660438,,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Jacksonville,Single,Full Time,55387,2015-12-06,,86,,,1
5925692695,Operations,Project Management,559970810,,,,Manager,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Dallas,Single,Full Time,75980,2021-08-25,2021-11-02,2,Voluntary,More flexible benefits,0
8969654192,Finance,Auditing,7403740282,7481665421,588611735,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,New York,Married,Full Time,94605,2017-04-24,,69,,,1
8597126994,Legal,Litigation,8239406966,906213508,3229784704,,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Charlotte,Single,Full Time,97245,2017-12-04,,62,,,1
4720205756,Finance,Financial Planning,7071815251,8186119765,4168425408,,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,Los Angeles,Single,Full Time,82863,2018-03-17,,58,,,1
8010926322,Product Development,Product Management,1517121064,5232812171,,,Team Lead,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Boston,Single,Full Time,106888,2018-04-12,,58,,,1
2302010089,Administration,Travel,4191660438,,,,Manager,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Chicago,Single,Full Time,67945,2016-06-21,,80,,,1
8751609832,Sales,Account Management,3729494776,4174945735,9251726849,,Individual Contributor,Male,Heterosexual,Caucasian,20,Master's degree,Remote,San Francisco,Single,Full Time,76943,2021-04-30,,20,,,1
2200877946,Marketing,Advertising,6919233373,4230864073,,,Team Lead,Female,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Dallas,Single,Full Time,80192,2016-03-15,,83,,,1
2412885866,HR,Recruiting,8645953426,,,,Manager,Male,Heterosexual,Native American,23,Bachelor's degree,Remote,Philadelphia,Single,Full Time,77655,2016-05-16,,81,,,1
5529622226,Sales,Sales Operations,4822438725,8325975653,392314791,,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Austin,Single,Full Time,66135,2021-08-07,,17,,,1
895741303,Software,Technical Support,5203583382,,,,Manager,Male,Heterosexual,Caucasian,36,Bachelor's degree,On-site,San Francisco,Married,Full Time,106784,2020-03-29,,34,,,1
8539436569,Sales,Business Development,8934287810,8724458042,9761636372,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,New York,Married,Full Time,81893,2021-10-22,2021-12-24,2,Voluntary,Found a better opportunity,0
6830867632,Marketing,Public Relations,5917335943,3766701844,5276190212,,Individual Contributor,Female,Heterosexual,Asian,24,Master's degree,Remote,Chicago,Single,Full Time,82207,2017-11-23,,62,,,1
3798597790,Operations,Supply Chain,6538823488,9480723069,663543865,,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Houston,Single,Full Time,71639,2019-02-15,,47,,,1
6349508652,Sales,Business Development,9056309026,8913009291,,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,San Francisco,Single,Full Time,90939,2018-06-19,,55,,,1
1492006364,Finance,Financial Planning,6535524603,2069852688,588611735,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Jacksonville,Single,Full Time,85755,2021-04-01,,21,,,1
5576052692,Finance,Auditing,622138401,4168425408,,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Boston,Single,Full Time,88905,2014-06-04,,105,,,1
6684670706,Marketing,Marketing Research,4859371272,,,,Manager,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Seattle,Single,Full Time,90166,2015-12-15,,86,,,1
7672990055,Legal,Corporate Law,3996144423,656858995,9185279819,,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,Remote,San Antonio,Married,Full Time,99986,2020-04-02,,34,,,1
606250271,Customer Service,Customer Support,6108726979,,,,Manager,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,San Diego,Single,Full Time,77109,2015-08-08,,90,,,1
5717126077,Operations,Logistics,6408464571,1389275592,7697149104,,Individual Contributor,Male,Heterosexual,Asian,27,Bachelor's degree,Remote,Jacksonville,Single,Full Time,70448,2015-09-18,,89,,,1
509822762,Software,QA,4231769398,2491421916,,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Boston,Single,Full Time,93247,2018-01-13,,61,,,1
9875072248,HR,Training,5253307064,9965951548,6814563713,,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Jose,Single,Full Time,61465,2015-08-06,,90,,,1
1380407055,Sales,Business Development,1504983479,4555902484,6897889572,,Individual Contributor,Male,Heterosexual,Caucasian,21,Bachelor's degree,Remote,San Jose,Single,Full Time,70907,2021-02-07,,23,,,1
9040351112,Legal,Litigation,4402325837,6162432334,9825402532,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Indianapolis,Single,Full Time,98132,2017-02-19,,72,,,1
6388248762,HR,Training,4590095839,2470074702,6814563713,,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,San Jose,Single,Full Time,75707,2012-03-31,2013-03-15,12,Voluntary,Better salary,0
3741309454,R&D,Prototyping,7485340464,4993599457,7489616387,,Individual Contributor,Female,Heterosexual,Caucasian,23,Bachelor's degree,On-site,San Francisco,Single,Full Time,72621,2021-09-22,,16,,,1
7437159280,Software,QA,5496275262,5696769462,3048449241,,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Dallas,Single,Full Time,105525,2016-10-03,,76,,,1
9579735716,Operations,Logistics,9563375923,3308581178,559970810,,Individual Contributor,Female,Heterosexual,African American,46,Bachelor's degree,Remote,Dallas,Married,Full Time,67333,2013-07-02,,116,,,1
7592556481,HR,Recruiting,7305453561,3827401041,7133405098,,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Boston,Single,Full Time,67161,2021-01-03,,24,,,1
3903624224,Marketing,Advertising,,,,,Director,Male,Heterosexual,Caucasian,22,Master's degree,On-site,Los Angeles,Single,Full Time,110709,2014-05-16,,105,,,1
4138127820,Marketing,Advertising,7163012648,3475296759,4859371272,,Individual Contributor,Female,Heterosexual,Asian,28,Bachelor's degree,Remote,San Francisco,Single,Full Time,79032,2020-02-27,2021-03-02,12,Voluntary,Found a better opportunity,0
5066477628,Administration,Executive Assistants,8250081607,3316037746,4191660438,,Individual Contributor,Male,Heterosexual,Hispanic,29,Bachelor's degree,Remote,San Francisco,Single,Full Time,52672,2018-06-12,,56,,,1
424535924,Legal,Corporate Law,5045315148,9108521629,6302945739,,Individual Contributor,Male,Heterosexual,Asian,49,Bachelor's degree,Remote,New York,Married,Full Time,90728,2015-06-18,,92,,,1
6868060974,Finance,Auditing,476850218,767596342,9912059236,,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,Remote,San Diego,Single,Full Time,83373,2021-05-11,,20,,,1
7331337880,Legal,Intellectual Property,9391143974,8386961575,3229784704,,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Chicago,Single,Full Time,89287,2012-12-09,,123,,,1
4147056008,Finance,Accounting,2452767308,9912059236,,,Team Lead,Female,Heterosexual,Caucasian,47,Bachelor's degree,Remote,Columbus,Married,Full Time,100192,2015-09-18,2017-08-24,24,Voluntary,Better salary,0
5441292569,HR,Benefits,6137231178,3829573950,7040762887,,Individual Contributor,Male,Heterosexual,Caucasian,62,Bachelor's degree,Remote,Indianapolis,Married,Full Time,71217,2021-06-20,,19,,,1
2421534960,Product Development,Product Marketing,8303499357,7722619438,1972314523,,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Houston,Single,Full Time,80832,2015-07-03,,91,,,1
2598822785,Administration,Executive Assistants,7033508315,1690091066,4191660438,,Individual Contributor,Male,Lesbian,Other,30,Bachelor's degree,Remote,Fort Worth,Single,Full Time,57952,2013-12-02,2015-01-04,13,Voluntary,More flexible benefits,0
5574162218,Operations,Logistics,9350354368,7870498128,6841245333,,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Washington DC,Single,Full Time,77645,2012-04-10,,131,,,1
8017655836,Operations,Logistics,1080090520,2196167446,9279620507,,Individual Contributor,Male,Heterosexual,Asian,39,Master's degree,Remote,Columbus,Single,Full Time,71946,2013-08-01,,115,,,1
2412582556,Procurement,Supply Chain,4556536334,461150425,5427032276,,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Indianapolis,Single,Full Time,60039,2016-12-22,,74,,,1
4224251635,HR,Recruiting,9796056886,5639488008,6814563713,,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Philadelphia,Single,Full Time,65970,2015-08-23,2017-06-18,22,Involuntary,Termination for cause,0
7425974603,Software,Technical Support,3888214787,3278616831,,,Team Lead,Female,Heterosexual,Asian,30,Master's degree,Remote,Charlotte,Single,Full Time,118156,2017-02-06,2019-01-31,24,Voluntary,More flexible benefits,0
8090934917,Finance,Auditing,8602786044,432874762,3197062390,,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Washington DC,Married,Full Time,71817,2019-04-28,,45,,,1
2237127542,Administration,Executive Assistants,4191660438,,,,Manager,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Houston,Single,Full Time,69677,2015-02-24,,96,,,1
2743752678,Software,Technical Support,8087022803,6236000400,3278616831,,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,On-site,Los Angeles,Single,Full Time,106315,2019-01-04,,49,,,1
6026705504,R&D,Research,7182803733,7489616387,,,Team Lead,Male,Heterosexual,Caucasian,39,Master's degree,Remote,Seattle,Single,Full Time,93395,2013-02-25,2015-03-03,25,Voluntary,Better salary,0
7339522476,HR,Benefits,8815046848,9965951548,6814563713,,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Charlotte,Married,Full Time,83520,2020-05-21,,32,,,1
6461561781,Product Development,Project Management,271771981,5545618010,5232812171,,Individual Contributor,Female,Heterosexual,Asian,29,Bachelor's degree,Remote,Jacksonville,Single,Full Time,76953,2013-09-29,,113,,,1
4944310482,Software,Technical Support,8432247533,394380430,3048449241,,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,New York,Single,Full Time,96167,2014-06-07,,104,,,1
3208176362,HR,Benefits,8648366966,7133405098,,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,On-site,San Francisco,Single,Full Time,93860,2018-04-29,,57,,,1
9250618664,Software,Software Development,8815521314,9240007955,3393860506,,Individual Contributor,Female,Heterosexual,Asian,39,Bachelor's degree,Remote,Austin,Single,Full Time,109101,2020-08-25,,29,,,1
4173370824,Software,QA,8597509098,776694516,2865338159,,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Charlotte,Single,Full Time,78520,2019-09-17,,40,,,1
3803924173,Procurement,Supply Chain,4117168634,4339713774,401645351,,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Charlotte,Single,Contract,56980,2019-03-09,,47,,,1
2196358610,Operations,Project Management,8202224131,,,,Manager,Female,Heterosexual,Caucasian,54,Bachelor's degree,Remote,New York,Married,Full Time,87671,2020-10-07,,27,,,1
380858500,Operations,Project Management,3348242549,4389568583,7697149104,,Individual Contributor,Male,Heterosexual,Caucasian,54,Master's degree,Remote,Jacksonville,Married,Full Time,62581,2017-03-30,,70,,,1
